id,problem_id,function_name,starter_code,language
1126,318,solution,"class Solution {
    public int solution(int n) {
        int answer = 0;
        return answer;
    }
}",java
1127,319,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// numbers_len은 배열 numbers의 길이입니다.
int solution(int numbers[], size_t numbers_len) {
    int answer = 0;
    return answer;
}",c
1128,319,solution,"#include <string>
#include <vector>

using namespace std;

int solution(vector<int> numbers) {
    int answer = 0;
    return answer;
}",cpp
1129,319,solution,"def solution(numbers):
    answer = 0
    return answer",python
1130,319,solution,"class Solution {
    public int solution(int[] numbers) {
        int answer = 0;
        return answer;
    }
}",java
1131,320,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int n) {
    int answer = 0;
    return answer;
}",c
1132,320,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int n) {
    int answer = 0;
    return answer;
}",cpp
1133,320,solution,"def solution(n):
    answer = 0
    return answer",python
1134,320,solution,"class Solution {
    public int solution(int n) {
        int answer = 0;
        return answer;
    }
}",java
1135,321,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// box_len은 배열 box의 길이입니다.
int solution(int box[], size_t box_len, int n) {
    int answer = 0;
    return answer;
}",c
1136,321,solution,"#include <string>
#include <vector>

using namespace std;

int solution(vector<int> box, int n) {
    int answer = 0;
    return answer;
}",cpp
1137,321,solution,"def solution(box, n):
    answer = 0
    return answer",python
1138,321,solution,"class Solution {
    public int solution(int[] box, int n) {
        int answer = 0;
        return answer;
    }
}",java
1139,322,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// numbers_len은 배열 numbers의 길이입니다.
// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
int* solution(int numbers[], size_t numbers_len, const char* direction) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    int* answer = (int*)malloc(1);
    return answer;
}",c
1140,322,solution,"#include <string>
#include <vector>

using namespace std;

vector<int> solution(vector<int> numbers, string direction) {
    vector<int> answer;
    return answer;
}",cpp
1141,322,solution,"def solution(numbers, direction):
    answer = []
    return answer",python
1142,322,solution,"class Solution {
    public int[] solution(int[] numbers, String direction) {
        int[] answer = {};
        return answer;
    }
}",java
1143,323,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// numbers_len은 배열 numbers의 길이입니다.
int solution(int numbers[], size_t numbers_len, int k) {
    int answer = 0;
    return answer;
}",c
1144,323,solution,"#include <string>
#include <vector>

using namespace std;

int solution(vector<int> numbers, int k) {
    int answer = 0;
    return answer;
}",cpp
1145,323,solution,"def solution(numbers, k):
    answer = 0
    return answer",python
1146,323,solution,"class Solution {
    public int solution(int[] numbers, int k) {
        int answer = 0;
        return answer;
    }
}",java
1147,324,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// num_list_len은 배열 num_list의 길이입니다.
int** solution(int num_list[], size_t num_list_len, int n) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    int** answer = (int**)malloc(1);
    return answer;
}",c
1148,324,solution,"#include <string>
#include <vector>

using namespace std;

vector<vector<int>> solution(vector<int> num_list, int n) {
    vector<vector<int>> answer;
    return answer;
}",cpp
1149,324,solution,"def solution(num_list, n):
    answer = [[]]
    return answer",python
1150,324,solution,"class Solution {
    public int[][] solution(int[] num_list, int n) {
        int[][] answer = {};
        return answer;
    }
}",java
1151,325,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// dot_len은 배열 dot의 길이입니다.
int solution(int dot[], size_t dot_len) {
    int answer = 0;
    return answer;
}",c
1152,325,solution,"#include <string>
#include <vector>

using namespace std;

int solution(vector<int> dot) {
    int answer = 0;
    return answer;
}",cpp
1153,325,solution,"def solution(dot):
    answer = 0
    return answer",python
1154,325,solution,"class Solution {
    public int solution(int[] dot) {
        int answer = 0;
        return answer;
    }
}",java
1155,326,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int balls, int share) {
    int answer = 0;
    return answer;
}",c
1156,326,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int balls, int share) {
    int answer = 0;
    return answer;
}",cpp
1157,326,solution,"def solution(balls, share):
    answer = 0
    return answer",python
1158,326,solution,"class Solution {
    public int solution(int balls, int share) {
        int answer = 0;
        return answer;
    }
}",java
1159,327,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
char* solution(const char* rsp) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    char* answer = (char*)malloc(1);
    return answer;
}",c
1160,327,solution,"#include <string>
#include <vector>

using namespace std;

string solution(string rsp) {
    string answer = """";
    return answer;
}",cpp
1161,327,solution,"def solution(rsp):
    answer = ''
    return answer",python
1162,327,solution,"class Solution {
    public String solution(String rsp) {
        String answer = """";
        return answer;
    }
}",java
1163,328,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
char* solution(const char* letter) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    char* answer = (char*)malloc(1);
    return answer;
}",c
1164,328,solution,"#include <string>
#include <vector>

using namespace std;

string solution(string letter) {
    string answer = """";
    return answer;
}",cpp
1165,328,solution,"def solution(letter):
    answer = ''
    return answer",python
1166,328,solution,"class Solution {
    public String solution(String letter) {
        String answer = """";
        return answer;
    }
}",java
1167,329,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int hp) {
    int answer = 0;
    return answer;
}",c
1168,329,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int hp) {
    int answer = 0;
    return answer;
}",cpp
1169,329,solution,"def solution(hp):
    answer = 0
    return answer",python
1170,329,solution,"class Solution {
    public int solution(int hp) {
        int answer = 0;
        return answer;
    }
}",java
1171,330,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int n) {
    int answer = 0;
    return answer;
}",c
1172,330,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int n) {
    int answer = 0;
    return answer;
}",cpp
1173,330,solution,"def solution(n):
    answer = 0
    return answer",python
1174,330,solution,"class Solution {
    public int solution(int n) {
        int answer = 0;
        return answer;
    }
}",java
1175,331,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// emergency_len은 배열 emergency의 길이입니다.
int* solution(int emergency[], size_t emergency_len) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    int* answer = (int*)malloc(1);
    return answer;
}",c
1176,331,solution,"#include <string>
#include <vector>

using namespace std;

vector<int> solution(vector<int> emergency) {
    vector<int> answer;
    return answer;
}",cpp
1177,331,solution,"def solution(emergency):
    answer = []
    return answer",python
1178,331,solution,"class Solution {
    public int[] solution(int[] emergency) {
        int[] answer = {};
        return answer;
    }
}",java
1179,332,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

char* solution(int age) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    char* answer = (char*)malloc(1);
    return answer;
}",c
1180,332,solution,"#include <string>
#include <vector>

using namespace std;

string solution(int age) {
    string answer = """";
    return answer;
}",cpp
1181,332,solution,"def solution(age):
    answer = ''
    return answer",python
1182,332,solution,"class Solution {
    public String solution(int age) {
        String answer = """";
        return answer;
    }
}",java
1183,333,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// numbers_len은 배열 numbers의 길이입니다.
int* solution(int numbers[], size_t numbers_len, int num1, int num2) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    int* answer = (int*)malloc(1);
    return answer;
}",c
1184,333,solution,"#include <string>
#include <vector>

using namespace std;

vector<int> solution(vector<int> numbers, int num1, int num2) {
    vector<int> answer;
    return answer;
}",cpp
1185,333,solution,"def solution(numbers, num1, num2):
    answer = []
    return answer",python
1186,333,solution,"class Solution {
    public int[] solution(int[] numbers, int num1, int num2) {
        int[] answer = {};
        return answer;
    }
}",java
1187,334,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int n) {
    int answer = 0;
    return answer;
}",c
1188,334,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int n) {
    int answer = 0;
    return answer;
}",cpp
